season,stage,segment_label,team,prev_rank,new_rank
2022/23,regular,Regular: after round 12 vs after round 11,Hapoel Haifa,8,10
2022/23,regular,Regular: after round 12 vs after round 11,Hapoel Tel Aviv,10,8
2022/23,regular,Regular: after round 12 vs after round 11,Kiryat Shmona,12,14
2022/23,regular,Regular: after round 12 vs after round 11,Maccabi Netanya,13,11
2022/23,regular,Regular: after round 12 vs after round 11,Ness Ziona,14,12
2022/23,regular,Regular: after round 13 vs after round 12,B. Jerusalem,13,11
2022/23,regular,Regular: after round 13 vs after round 12,FC Ashdod,5,6
2022/23,regular,Regular: after round 13 vs after round 12,Hapoel Hadera,6,5
2022/23,regular,Regular: after round 13 vs after round 12,Hapoel Haifa,10,12
2022/23,regular,Regular: after round 13 vs after round 12,Hapoel Tel Aviv,8,9
2022/23,regular,Regular: after round 13 vs after round 12,M. Bnei Reineh,9,10
2022/23,regular,Regular: after round 13 vs after round 12,Maccabi Netanya,11,8
2022/23,regular,Regular: after round 13 vs after round 12,Ness Ziona,12,13
2022/23,regular,Regular: after round 14 vs after round 13,B. Jerusalem,11,7
2022/23,regular,Regular: after round 14 vs after round 13,Bnei Sakhnin,7,8
2022/23,regular,Regular: after round 14 vs after round 13,Hapoel Haifa,12,11
2022/23,regular,Regular: after round 14 vs after round 13,Hapoel Tel Aviv,9,10
2022/23,regular,Regular: after round 14 vs after round 13,M. Bnei Reineh,10,12
2022/23,regular,Regular: after round 14 vs after round 13,Maccabi Netanya,8,9
2022/23,regular,Regular: after round 15 vs after round 14,B. Jerusalem,7,8
2022/23,regular,Regular: after round 15 vs after round 14,Bnei Sakhnin,8,7
2022/23,regular,Regular: after round 15 vs after round 14,Hapoel Haifa,11,12
2022/23,regular,Regular: after round 15 vs after round 14,M. Bnei Reineh,12,13
2022/23,regular,Regular: after round 15 vs after round 14,Maccabi Netanya,9,11
2022/23,regular,Regular: after round 15 vs after round 14,Ness Ziona,13,9
2022/23,regular,Regular: after round 16 vs after round 15,B. Jerusalem,8,6
2022/23,regular,Regular: after round 16 vs after round 15,Bnei Sakhnin,7,9
2022/23,regular,Regular: after round 16 vs after round 15,FC Ashdod,6,7
2022/23,regular,Regular: after round 16 vs after round 15,Hapoel Haifa,12,8
2022/23,regular,Regular: after round 16 vs after round 15,Ness Ziona,9,12
2022/23,regular,Regular: after round 17 vs after round 16,FC Ashdod,7,8
2022/23,regular,Regular: after round 17 vs after round 16,Hapoel Hadera,5,7
2022/23,regular,Regular: after round 17 vs after round 16,Hapoel Haifa,8,5
2022/23,regular,Regular: after round 17 vs after round 16,Hapoel Tel Aviv,10,11
2022/23,regular,Regular: after round 17 vs after round 16,Kiryat Shmona,14,12
2022/23,regular,Regular: after round 17 vs after round 16,M. Bnei Reineh,13,14
2022/23,regular,Regular: after round 17 vs after round 16,Maccabi Netanya,11,10
2022/23,regular,Regular: after round 17 vs after round 16,Ness Ziona,12,13
2022/23,regular,Regular: after round 18 vs after round 17,Bnei Sakhnin,9,10
2022/23,regular,Regular: after round 18 vs after round 17,FC Ashdod,8,5
2022/23,regular,Regular: after round 18 vs after round 17,H. Beer Sheva,3,2
2022/23,regular,Regular: after round 18 vs after round 17,Hapoel Haifa,5,8
2022/23,regular,Regular: after round 18 vs after round 17,M. Tel Aviv,2,3
2022/23,regular,Regular: after round 18 vs after round 17,Maccabi Netanya,10,9
2022/23,regular,Regular: after round 19 vs after round 18,H. Beer Sheva,2,3
2022/23,regular,Regular: after round 19 vs after round 18,Hapoel Hadera,7,9
2022/23,regular,Regular: after round 19 vs after round 18,Hapoel Haifa,8,7
2022/23,regular,Regular: after round 19 vs after round 18,Kiryat Shmona,12,13
2022/23,regular,Regular: after round 19 vs after round 18,M. Tel Aviv,3,2
2022/23,regular,Regular: after round 19 vs after round 18,Maccabi Netanya,9,8
2022/23,regular,Regular: after round 19 vs after round 18,Ness Ziona,13,12
2022/23,regular,Regular: after round 20 vs after round 19,H. Beer Sheva,3,2
2022/23,regular,Regular: after round 20 vs after round 19,Hapoel Hadera,9,8
2022/23,regular,Regular: after round 20 vs after round 19,Hapoel Haifa,7,9
2022/23,regular,Regular: after round 20 vs after round 19,Kiryat Shmona,13,12
2022/23,regular,Regular: after round 20 vs after round 19,M. Tel Aviv,2,3
2022/23,regular,Regular: after round 20 vs after round 19,Maccabi Netanya,8,7
2022/23,regular,Regular: after round 20 vs after round 19,Ness Ziona,12,13
2022/23,regular,Regular: after round 21 vs after round 20,B. Jerusalem,6,5
2022/23,regular,Regular: after round 21 vs after round 20,FC Ashdod,5,7
2022/23,regular,Regular: after round 21 vs after round 20,Maccabi Netanya,7,6
2022/23,regular,Regular: after round 22 vs after round 21,B. Jerusalem,5,4
2022/23,regular,Regular: after round 22 vs after round 21,FC Ashdod,7,8
2022/23,regular,Regular: after round 22 vs after round 21,H. Jerusalem,4,6
2022/23,regular,Regular: after round 22 vs after round 21,Hapoel Hadera,8,9
2022/23,regular,Regular: after round 22 vs after round 21,Hapoel Haifa,9,7
2022/23,regular,Regular: after round 22 vs after round 21,Kiryat Shmona,12,13
2022/23,regular,Regular: after round 22 vs after round 21,M. Bnei Reineh,14,12
2022/23,regular,Regular: after round 22 vs after round 21,Maccabi Netanya,6,5
2022/23,regular,Regular: after round 22 vs after round 21,Ness Ziona,13,14
2022/23,regular,Regular: after round 23 vs after round 22,B. Jerusalem,4,6
2022/23,regular,Regular: after round 23 vs after round 22,Bnei Sakhnin,10,9
2022/23,regular,Regular: after round 23 vs after round 22,FC Ashdod,8,7
2022/23,regular,Regular: after round 23 vs after round 22,H. Jerusalem,6,5
2022/23,regular,Regular: after round 23 vs after round 22,Hapoel Hadera,9,10
2022/23,regular,Regular: after round 23 vs after round 22,Hapoel Haifa,7,8
2022/23,regular,Regular: after round 23 vs after round 22,Maccabi Netanya,5,4
2022/23,regular,Regular: after round 24 vs after round 23,B. Jerusalem,6,7
2022/23,regular,Regular: after round 24 vs after round 23,FC Ashdod,7,6
2022/23,regular,Regular: after round 24 vs after round 23,Kiryat Shmona,13,12
2022/23,regular,Regular: after round 24 vs after round 23,M. Bnei Reineh,12,13
2022/23,regular,Regular: after round 25 vs after round 24,Hapoel Hadera,10,11
2022/23,regular,Regular: after round 25 vs after round 24,Hapoel Tel Aviv,11,10
2022/23,regular,Regular: after round 26 vs after round 25,Hapoel Hadera,11,10
2022/23,regular,Regular: after round 26 vs after round 25,Hapoel Tel Aviv,10,11
2022/23,regular,Regular: after round 26 vs after round 25,Kiryat Shmona,12,13
2022/23,regular,Regular: after round 26 vs after round 25,M. Bnei Reineh,13,12
2022/23,championship_playoff,championship playoff: after mini-league round 31 vs after mini-league round 30,FC Ashdod,5,6
2022/23,championship_playoff,championship playoff: after mini-league round 31 vs after mini-league round 30,H. Jerusalem,4,5
2022/23,championship_playoff,championship playoff: after mini-league round 31 vs after mini-league round 30,Maccabi Netanya,6,4
2022/23,relegation_playoff,relegation playoff: after mini-league round 27 vs halved-carry table (before any playoff match),B. Jerusalem,1,2
2022/23,relegation_playoff,relegation playoff: after mini-league round 27 vs halved-carry table (before any playoff match),Hapoel Haifa,2,1
2022/23,relegation_playoff,relegation playoff: after mini-league round 28 vs after mini-league round 27,B. Jerusalem,2,3
2022/23,relegation_playoff,relegation playoff: after mini-league round 28 vs after mini-league round 27,Bnei Sakhnin,3,2
2022/23,relegation_playoff,relegation playoff: after mini-league round 28 vs after mini-league round 27,Kiryat Shmona,7,6
2022/23,relegation_playoff,relegation playoff: after mini-league round 28 vs after mini-league round 27,M. Bnei Reineh,6,7
2022/23,relegation_playoff,relegation playoff: after mini-league round 29 vs after mini-league round 28,Hapoel Hadera,5,4
2022/23,relegation_playoff,relegation playoff: after mini-league round 29 vs after mini-league round 28,Hapoel Tel Aviv,4,5
2022/23,relegation_playoff,relegation playoff: after mini-league round 31 vs after mini-league round 30,B. Jerusalem,3,4
2022/23,relegation_playoff,relegation playoff: after mini-league round 31 vs after mini-league round 30,Hapoel Hadera,4,5
2022/23,relegation_playoff,relegation playoff: after mini-league round 31 vs after mini-league round 30,Hapoel Tel Aviv,5,3
2022/23,relegation_playoff,relegation playoff: after mini-league round 32 vs after mini-league round 31,B. Jerusalem,4,5
2022/23,relegation_playoff,relegation playoff: after mini-league round 32 vs after mini-league round 31,Bnei Sakhnin,2,4
2022/23,relegation_playoff,relegation playoff: after mini-league round 32 vs after mini-league round 31,Hapoel Hadera,5,3
2022/23,relegation_playoff,relegation playoff: after mini-league round 32 vs after mini-league round 31,Hapoel Tel Aviv,3,2
2023/24,regular,Regular: after round 2 vs after round 1,B. Jerusalem,11,6
2023/24,regular,Regular: after round 2 vs after round 1,Bnei Sakhnin,5,8
2023/24,regular,Regular: after round 2 vs after round 1,H. Beer Sheva,2,3
2023/24,regular,Regular: after round 2 vs after round 1,H. Jerusalem,6,10
2023/24,regular,Regular: after round 2 vs after round 1,H. Petah Tikva,12,11
2023/24,regular,Regular: after round 2 vs after round 1,Hapoel Haifa,3,5
2023/24,regular,Regular: after round 2 vs after round 1,Hapoel Tel Aviv,7,4
2023/24,regular,Regular: after round 2 vs after round 1,M. Bnei Reineh,8,9
2023/24,regular,Regular: after round 2 vs after round 1,M. Petah Tikva,9,7
2023/24,regular,Regular: after round 2 vs after round 1,Maccabi Haifa,4,2
2023/24,regular,Regular: after round 2 vs after round 1,Maccabi Netanya,10,12
2023/24,regular,Regular: after round 3 vs after round 2,B. Jerusalem,6,3
2023/24,regular,Regular: after round 3 vs after round 2,H. Beer Sheva,3,5
2023/24,regular,Regular: after round 3 vs after round 2,H. Jerusalem,10,11
2023/24,regular,Regular: after round 3 vs after round 2,H. Petah Tikva,11,12
2023/24,regular,Regular: after round 3 vs after round 2,Hapoel Haifa,5,2
2023/24,regular,Regular: after round 3 vs after round 2,Hapoel Tel Aviv,4,6
2023/24,regular,Regular: after round 3 vs after round 2,M. Bnei Reineh,9,10
2023/24,regular,Regular: after round 3 vs after round 2,Maccabi Haifa,2,4
2023/24,regular,Regular: after round 3 vs after round 2,Maccabi Netanya,12,9
2023/24,regular,Regular: after round 4 vs after round 3,B. Jerusalem,3,5
2023/24,regular,Regular: after round 4 vs after round 3,Bnei Sakhnin,8,6
2023/24,regular,Regular: after round 4 vs after round 3,H. Beer Sheva,5,8
2023/24,regular,Regular: after round 4 vs after round 3,H. Jerusalem,11,12
2023/24,regular,Regular: after round 4 vs after round 3,H. Petah Tikva,12,11
2023/24,regular,Regular: after round 4 vs after round 3,Hapoel Tel Aviv,6,10
2023/24,regular,Regular: after round 4 vs after round 3,M. Bnei Reineh,10,7
2023/24,regular,Regular: after round 4 vs after round 3,M. Petah Tikva,7,4
2023/24,regular,Regular: after round 4 vs after round 3,Maccabi Haifa,4,3
2023/24,regular,Regular: after round 5 vs after round 4,B. Jerusalem,5,8
2023/24,regular,Regular: after round 5 vs after round 4,Bnei Sakhnin,6,9
2023/24,regular,Regular: after round 5 vs after round 4,FC Ashdod,13,14
2023/24,regular,Regular: after round 5 vs after round 4,H. Beer Sheva,8,6
2023/24,regular,Regular: after round 5 vs after round 4,H. Jerusalem,12,13
2023/24,regular,Regular: after round 5 vs after round 4,Hapoel Hadera,14,12
2023/24,regular,Regular: after round 5 vs after round 4,Hapoel Tel Aviv,10,7
2023/24,regular,Regular: after round 5 vs after round 4,M. Bnei Reineh,7,5
2023/24,regular,Regular: after round 5 vs after round 4,Maccabi Netanya,9,10
2023/24,regular,Regular: after round 6 vs after round 5,B. Jerusalem,8,11
2023/24,regular,Regular: after round 6 vs after round 5,Bnei Sakhnin,9,8
2023/24,regular,Regular: after round 6 vs after round 5,H. Petah Tikva,11,9
2023/24,regular,Regular: after round 6 vs after round 5,M. Bnei Reineh,5,4
2023/24,regular,Regular: after round 6 vs after round 5,M. Petah Tikva,4,5
2023/24,regular,Regular: after round 7 vs after round 6,B. Jerusalem,11,7
2023/24,regular,Regular: after round 7 vs after round 6,Bnei Sakhnin,8,6
2023/24,regular,Regular: after round 7 vs after round 6,FC Ashdod,14,13
2023/24,regular,Regular: after round 7 vs after round 6,H. Beer Sheva,6,8
2023/24,regular,Regular: after round 7 vs after round 6,H. Jerusalem,13,14
2023/24,regular,Regular: after round 7 vs after round 6,H. Petah Tikva,9,10
2023/24,regular,Regular: after round 7 vs after round 6,Hapoel Haifa,2,3
2023/24,regular,Regular: after round 7 vs after round 6,Hapoel Tel Aviv,7,9
2023/24,regular,Regular: after round 7 vs after round 6,Maccabi Haifa,3,2
2023/24,regular,Regular: after round 7 vs after round 6,Maccabi Netanya,10,11
2023/24,regular,Regular: after round 8 vs after round 7,B. Jerusalem,7,6
2023/24,regular,Regular: after round 8 vs after round 7,Bnei Sakhnin,6,7
2023/24,regular,Regular: after round 8 vs after round 7,H. Beer Sheva,8,11
2023/24,regular,Regular: after round 8 vs after round 7,Hapoel Haifa,3,2
2023/24,regular,Regular: after round 8 vs after round 7,Maccabi Haifa,2,3
2023/24,regular,Regular: after round 8 vs after round 7,Maccabi Netanya,11,8
2023/24,regular,Regular: after round 9 vs after round 8,B. Jerusalem,6,8
2023/24,regular,Regular: after round 9 vs after round 8,Bnei Sakhnin,7,9
2023/24,regular,Regular: after round 9 vs after round 8,FC Ashdod,13,12
2023/24,regular,Regular: after round 9 vs after round 8,H. Beer Sheva,11,7
2023/24,regular,Regular: after round 9 vs after round 8,H. Petah Tikva,10,13
2023/24,regular,Regular: after round 9 vs after round 8,Hapoel Hadera,12,10
2023/24,regular,Regular: after round 9 vs after round 8,Hapoel Haifa,2,3
2023/24,regular,Regular: after round 9 vs after round 8,Hapoel Tel Aviv,9,5
2023/24,regular,Regular: after round 9 vs after round 8,M. Petah Tikva,5,6
2023/24,regular,Regular: after round 9 vs after round 8,Maccabi Haifa,3,2
2023/24,regular,Regular: after round 9 vs after round 8,Maccabi Netanya,8,11
2023/24,regular,Regular: after round 10 vs after round 9,B. Jerusalem,8,6
2023/24,regular,Regular: after round 10 vs after round 9,Bnei Sakhnin,9,7
2023/24,regular,Regular: after round 10 vs after round 9,FC Ashdod,12,13
2023/24,regular,Regular: after round 10 vs after round 9,H. Beer Sheva,7,9
2023/24,regular,Regular: after round 10 vs after round 9,H. Petah Tikva,13,12
2023/24,regular,Regular: after round 10 vs after round 9,Hapoel Haifa,3,4
2023/24,regular,Regular: after round 10 vs after round 9,M. Bnei Reineh,4,3
2023/24,regular,Regular: after round 10 vs after round 9,M. Petah Tikva,6,8
2023/24,regular,Regular: after round 11 vs after round 10,FC Ashdod,13,12
2023/24,regular,Regular: after round 11 vs after round 10,H. Beer Sheva,9,8
2023/24,regular,Regular: after round 11 vs after round 10,H. Petah Tikva,12,13
2023/24,regular,Regular: after round 11 vs after round 10,Hapoel Haifa,4,3
2023/24,regular,Regular: after round 11 vs after round 10,M. Bnei Reineh,3,4
2023/24,regular,Regular: after round 11 vs after round 10,M. Petah Tikva,8,9
2023/24,regular,Regular: after round 12 vs after round 11,B. Jerusalem,6,7
2023/24,regular,Regular: after round 12 vs after round 11,Bnei Sakhnin,7,8
2023/24,regular,Regular: after round 12 vs after round 11,FC Ashdod,12,13
2023/24,regular,Regular: after round 12 vs after round 11,H. Beer Sheva,8,6
2023/24,regular,Regular: after round 12 vs after round 11,H. Jerusalem,14,12
2023/24,regular,Regular: after round 12 vs after round 11,H. Petah Tikva,13,14
2023/24,regular,Regular: after round 13 vs after round 12,Hapoel Hadera,10,11
2023/24,regular,Regular: after round 13 vs after round 12,M. Petah Tikva,9,10
2023/24,regular,Regular: after round 13 vs after round 12,Maccabi Netanya,11,9
2023/24,regular,Regular: after round 14 vs after round 13,B. Jerusalem,7,9
2023/24,regular,Regular: after round 14 vs after round 13,Bnei Sakhnin,8,7
2023/24,regular,Regular: after round 14 vs after round 13,FC Ashdod,13,14
2023/24,regular,Regular: after round 14 vs after round 13,H. Beer Sheva,6,4
2023/24,regular,Regular: after round 14 vs after round 13,H. Jerusalem,12,10
2023/24,regular,Regular: after round 14 vs after round 13,H. Petah Tikva,14,13
2023/24,regular,Regular: after round 14 vs after round 13,Hapoel Hadera,11,12
2023/24,regular,Regular: after round 14 vs after round 13,M. Bnei Reineh,4,6
2023/24,regular,Regular: after round 14 vs after round 13,M. Petah Tikva,10,11
2023/24,regular,Regular: after round 14 vs after round 13,Maccabi Netanya,9,8
2023/24,regular,Regular: after round 15 vs after round 14,Bnei Sakhnin,7,8
