season,date,day_of_week,attendance,competition_stage,source_file,home_team,away_team
2023/24,24/12/23,Sunday,3500.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Petah Tikva,Maccabi Tel Aviv
2023/24,26/12/23,Tuesday,3362.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Beer Sheva,Hapoel Haifa
2023/24,26/12/23,Tuesday,2478.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Jerusalem,Hapoel Tel Aviv
2023/24,26/12/23,Tuesday,3096.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Netanya,FC Ashdod
2023/24,27/12/23,Wednesday,1200.0,regular,ligat_haal_2023_24_attendance.csv,Ihud Bnei Sakhnin,Hapoel Hadera
2023/24,27/12/23,Wednesday,4500.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Haifa,Maccabi Bnei Reineh
2023/24,27/12/23,Wednesday,2800.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Petah Tikva,Hapoel Petah Tikva
2023/24,27/12/23,Wednesday,4314.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Tel Aviv,Beitar Jerusalem
2023/24,30/12/23,Saturday,2457.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Hadera,Maccabi Netanya
2023/24,30/12/23,Saturday,3630.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Petah Tikva,Hapoel Jerusalem
2023/24,30/12/23,Saturday,1253.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Bnei Reineh,Ihud Bnei Sakhnin
2023/24,31/12/23,Sunday,9423.0,regular,ligat_haal_2023_24_attendance.csv,Beitar Jerusalem,Maccabi Petah Tikva
2023/24,31/12/23,Sunday,5817.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Haifa,Maccabi Tel Aviv
2023/24,31/12/23,Sunday,11817.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Tel Aviv,Maccabi Haifa
2023/24,02/01/24,Tuesday,1434.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Hadera,Hapoel Beer Sheva
2023/24,02/01/24,Tuesday,1230.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Bnei Reineh,Maccabi Netanya
2023/24,03/01/24,Wednesday,100.0,regular,ligat_haal_2023_24_attendance.csv,FC Ashdod,Maccabi Tel Aviv
2023/24,03/01/24,Wednesday,1554.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Jerusalem,Maccabi Petah Tikva
2023/24,03/01/24,Wednesday,8612.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Petah Tikva,Maccabi Haifa
2023/24,03/01/24,Wednesday,6810.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Tel Aviv,Ihud Bnei Sakhnin
2023/24,04/01/24,Thursday,6170.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Haifa,Beitar Jerusalem
2023/24,06/01/24,Saturday,9343.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Beer Sheva,Maccabi Bnei Reineh
2023/24,06/01/24,Saturday,1465.0,regular,ligat_haal_2023_24_attendance.csv,Ihud Bnei Sakhnin,Hapoel Petah Tikva
2023/24,06/01/24,Saturday,7109.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Netanya,Hapoel Tel Aviv
2023/24,07/01/24,Sunday,14432.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Haifa,Hapoel Jerusalem
2023/24,07/01/24,Sunday,14345.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Tel Aviv,Hapoel Hadera
2023/24,08/01/24,Monday,10040.0,regular,ligat_haal_2023_24_attendance.csv,Beitar Jerusalem,FC Ashdod
2023/24,08/01/24,Monday,1690.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Petah Tikva,Hapoel Haifa
2023/24,13/01/24,Saturday,5793.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Hadera,Beitar Jerusalem
2023/24,13/01/24,Saturday,2072.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Jerusalem,Ihud Bnei Sakhnin
2023/24,13/01/24,Saturday,6051.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Petah Tikva,Maccabi Netanya
2023/24,13/01/24,Saturday,11272.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Tel Aviv,Hapoel Beer Sheva
2023/24,14/01/24,Sunday,2493.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Bnei Reineh,Maccabi Tel Aviv
2023/24,14/01/24,Sunday,14182.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Haifa,Maccabi Petah Tikva
2023/24,16/01/24,Tuesday,11103.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Beer Sheva,Hapoel Petah Tikva
2023/24,16/01/24,Tuesday,2470.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Haifa,Hapoel Hadera
2023/24,16/01/24,Tuesday,4787.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Netanya,Hapoel Jerusalem
2023/24,17/01/24,Wednesday,9842.0,regular,ligat_haal_2023_24_attendance.csv,Beitar Jerusalem,Maccabi Bnei Reineh
2023/24,17/01/24,Wednesday,4075.0,regular,ligat_haal_2023_24_attendance.csv,Ihud Bnei Sakhnin,Maccabi Haifa
2023/24,17/01/24,Wednesday,552.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Petah Tikva,FC Ashdod
2023/24,17/01/24,Wednesday,14905.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Tel Aviv,Hapoel Tel Aviv
2023/24,20/01/24,Saturday,1327.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Hadera,FC Ashdod
2023/24,20/01/24,Saturday,2542.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Jerusalem,Hapoel Beer Sheva
2023/24,20/01/24,Saturday,2069.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Bnei Reineh,Hapoel Haifa
2023/24,21/01/24,Sunday,9051.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Petah Tikva,Maccabi Tel Aviv
2023/24,21/01/24,Sunday,1049.0,regular,ligat_haal_2023_24_attendance.csv,Ihud Bnei Sakhnin,Maccabi Petah Tikva
2023/24,21/01/24,Sunday,14408.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Haifa,Maccabi Netanya
2023/24,22/01/24,Monday,13300.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Tel Aviv,Beitar Jerusalem
2023/24,30/01/24,Tuesday,7186.0,regular,ligat_haal_2023_24_attendance.csv,Beitar Jerusalem,Hapoel Petah Tikva
2023/24,30/01/24,Tuesday,274.0,regular,ligat_haal_2023_24_attendance.csv,FC Ashdod,Maccabi Bnei Reineh
2023/24,30/01/24,Tuesday,2577.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Netanya,Ihud Bnei Sakhnin
2023/24,31/01/24,Wednesday,14249.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Beer Sheva,Maccabi Haifa
2023/24,31/01/24,Wednesday,3570.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Haifa,Hapoel Tel Aviv
2023/24,31/01/24,Wednesday,434.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Petah Tikva,Hapoel Hadera
2023/24,31/01/24,Wednesday,10918.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Tel Aviv,Hapoel Jerusalem
2023/24,03/02/24,Saturday,3885.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Petah Tikva,Hapoel Haifa
2023/24,03/02/24,Saturday,6863.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Tel Aviv,FC Ashdod
2023/24,03/02/24,Saturday,1198.0,regular,ligat_haal_2023_24_attendance.csv,Ihud Bnei Sakhnin,Hapoel Beer Sheva
2023/24,03/02/24,Saturday,4105.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Netanya,Maccabi Petah Tikva
2023/24,04/02/24,Sunday,12816.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Jerusalem,Beitar Jerusalem
2023/24,04/02/24,Sunday,317.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Bnei Reineh,Hapoel Hadera
2023/24,05/02/24,Monday,14555.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Haifa,Maccabi Tel Aviv
2023/24,10/02/24,Saturday,19980.0,regular,ligat_haal_2023_24_attendance.csv,Beitar Jerusalem,Maccabi Haifa
2023/24,10/02/24,Saturday,1537.0,regular,ligat_haal_2023_24_attendance.csv,FC Ashdod,Hapoel Petah Tikva
2023/24,10/02/24,Saturday,5848.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Hadera,Hapoel Tel Aviv
2023/24,10/02/24,Saturday,685.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Petah Tikva,Maccabi Bnei Reineh
2023/24,10/02/24,Saturday,20822.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Tel Aviv,Ihud Bnei Sakhnin
2023/24,11/02/24,Sunday,12628.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Beer Sheva,Maccabi Netanya
2023/24,12/02/24,Monday,3970.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Haifa,Hapoel Jerusalem
2023/24,17/02/24,Saturday,11399.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Beer Sheva,Maccabi Petah Tikva
2023/24,17/02/24,Saturday,1827.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Jerusalem,FC Ashdod
2023/24,17/02/24,Saturday,3250.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Petah Tikva,Hapoel Hadera
2023/24,17/02/24,Saturday,8544.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Tel Aviv,Maccabi Bnei Reineh
2023/24,17/02/24,Saturday,4000.0,regular,ligat_haal_2023_24_attendance.csv,Ihud Bnei Sakhnin,Beitar Jerusalem
2023/24,19/02/24,Monday,10763.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Netanya,Maccabi Tel Aviv
2023/24,24/02/24,Saturday,9946.0,regular,ligat_haal_2023_24_attendance.csv,Beitar Jerusalem,Maccabi Netanya
2023/24,24/02/24,Saturday,2031.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Hadera,Hapoel Jerusalem
2023/24,24/02/24,Saturday,5190.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Haifa,Ihud Bnei Sakhnin
2023/24,24/02/24,Saturday,5850.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Petah Tikva,Hapoel Tel Aviv
2023/24,24/02/24,Saturday,25051.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Tel Aviv,Hapoel Beer Sheva
2023/24,25/02/24,Sunday,5319.0,regular,ligat_haal_2023_24_attendance.csv,FC Ashdod,Maccabi Haifa
2023/24,26/02/24,Monday,898.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Bnei Reineh,Hapoel Petah Tikva
2023/24,02/03/24,Saturday,1802.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Jerusalem,Maccabi Bnei Reineh
2023/24,02/03/24,Saturday,1735.0,regular,ligat_haal_2023_24_attendance.csv,Ihud Bnei Sakhnin,FC Ashdod
2023/24,02/03/24,Saturday,5277.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Netanya,Hapoel Haifa
2023/24,02/03/24,Saturday,21516.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Tel Aviv,Maccabi Petah Tikva
2023/24,03/03/24,Sunday,27342.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Haifa,Hapoel Hadera
2023/24,04/03/24,Monday,11781.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Beer Sheva,Beitar Jerusalem
2023/24,04/03/24,Monday,6452.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Petah Tikva,Hapoel Tel Aviv
2023/24,09/03/24,Saturday,2389.0,regular,ligat_haal_2023_24_attendance.csv,FC Ashdod,Maccabi Netanya
2023/24,09/03/24,Saturday,1670.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Hadera,Ihud Bnei Sakhnin
2023/24,09/03/24,Saturday,7295.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Petah Tikva,Maccabi Petah Tikva
2023/24,09/03/24,Saturday,8820.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Tel Aviv,Hapoel Jerusalem
2023/24,10/03/24,Sunday,17713.0,regular,ligat_haal_2023_24_attendance.csv,Beitar Jerusalem,Maccabi Tel Aviv
2023/24,10/03/24,Sunday,4398.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Bnei Reineh,Maccabi Haifa
2023/24,11/03/24,Monday,3510.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Haifa,Hapoel Beer Sheva
2023/24,16/03/24,Saturday,8730.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Beer Sheva,FC Ashdod
2023/24,16/03/24,Saturday,3540.0,regular,ligat_haal_2023_24_attendance.csv,Hapoel Jerusalem,Hapoel Petah Tikva
2023/24,16/03/24,Saturday,2532.0,regular,ligat_haal_2023_24_attendance.csv,Ihud Bnei Sakhnin,Maccabi Bnei Reineh
2023/24,16/03/24,Saturday,4140.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Netanya,Hapoel Hadera
2023/24,16/03/24,Saturday,9329.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Petah Tikva,Beitar Jerusalem
2023/24,17/03/24,Sunday,21486.0,regular,ligat_haal_2023_24_attendance.csv,Maccabi Tel Aviv,Hapoel Haifa
2023/24,30/03/24,Saturday,10565.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Beer Sheva,Hapoel Haifa
2023/24,30/03/24,Saturday,20267.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Tel Aviv,Ihud Bnei Sakhnin
2023/24,31/03/24,Sunday,24560.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Haifa,Maccabi Bnei Reineh
2023/24,06/04/24,Saturday,933.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Ihud Bnei Sakhnin,Hapoel Haifa
2023/24,07/04/24,Sunday,1577.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Bnei Reineh,Hapoel Beer Sheva
2023/24,08/04/24,Monday,26275.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Tel Aviv,Maccabi Haifa
2023/24,13/04/24,Saturday,26231.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Haifa,Ihud Bnei Sakhnin
2023/24,15/04/24,Monday,12103.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Beer Sheva,Maccabi Tel Aviv
2023/24,20/04/24,Saturday,1167.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Ihud Bnei Sakhnin,Maccabi Bnei Reineh
2023/24,20/04/24,Saturday,27457.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Haifa,Hapoel Beer Sheva
2023/24,20/04/24,Saturday,23221.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Tel Aviv,Hapoel Haifa
2023/24,27/04/24,Saturday,4459.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Bnei Reineh,Maccabi Tel Aviv
2023/24,29/04/24,Monday,6155.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Beer Sheva,Ihud Bnei Sakhnin
2023/24,29/04/24,Monday,21284.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Haifa,Maccabi Haifa
2023/24,04/05/24,Saturday,2650.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Haifa,Hapoel Beer Sheva
2023/24,04/05/24,Saturday,4596.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Bnei Reineh,Maccabi Haifa
2023/24,06/05/24,Monday,3510.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Ihud Bnei Sakhnin,Maccabi Tel Aviv
2023/24,09/05/24,Thursday,1940.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Haifa,Ihud Bnei Sakhnin
2023/24,09/05/24,Thursday,7308.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Beer Sheva,Maccabi Bnei Reineh
2023/24,11/05/24,Saturday,29842.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Haifa,Maccabi Tel Aviv
2023/24,18/05/24,Saturday,2500.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Ihud Bnei Sakhnin,Maccabi Haifa
2023/24,18/05/24,Saturday,25180.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Tel Aviv,Hapoel Beer Sheva
2023/24,18/05/24,Saturday,800.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Bnei Reineh,Hapoel Haifa
2023/24,21/05/24,Tuesday,980.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Bnei Reineh,Ihud Bnei Sakhnin
2023/24,21/05/24,Tuesday,6834.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Haifa,Maccabi Tel Aviv
2023/24,21/05/24,Tuesday,9675.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Beer Sheva,Maccabi Haifa
2023/24,25/05/24,Saturday,1500.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Ihud Bnei Sakhnin,Hapoel Beer Sheva
2023/24,25/05/24,Saturday,25140.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Haifa,Hapoel Haifa
2023/24,25/05/24,Saturday,21145.0,Championship Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Tel Aviv,Maccabi Bnei Reineh
2023/24,30/03/24,Saturday,1938.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Hadera,Hapoel Petah Tikva
2023/24,30/03/24,Saturday,1009.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Petah Tikva,FC Ashdod
2023/24,31/03/24,Sunday,9301.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Netanya,Beitar Jerusalem
2023/24,01/04/24,Monday,2590.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Jerusalem,Hapoel Tel Aviv
2023/24,13/04/24,Saturday,15000.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Beitar Jerusalem,Hapoel Hadera
2023/24,13/04/24,Saturday,9928.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Tel Aviv,Hapoel Petah Tikva
2023/24,20/04/24,Saturday,4399.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Netanya,Hapoel Jerusalem
2023/24,20/04/24,Saturday,4290.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Petah Tikva,Hapoel Tel Aviv
2023/24,21/04/24,Sunday,700.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Hadera,FC Ashdod
2023/24,21/04/24,Sunday,8560.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Petah Tikva,Beitar Jerusalem
2023/24,27/04/24,Saturday,1200.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Jerusalem,Hapoel Hadera
2023/24,27/04/24,Saturday,1791.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Petah Tikva,Maccabi Netanya
2023/24,27/04/24,Saturday,2072.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,FC Ashdod,Hapoel Petah Tikva
2023/24,27/04/24,Saturday,17800.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Tel Aviv,Beitar Jerusalem
2023/24,04/05/24,Saturday,9816.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Netanya,Hapoel Tel Aviv
2023/24,04/05/24,Saturday,1620.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Petah Tikva,Hapoel Jerusalem
2023/24,06/05/24,Monday,1280.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Hadera,Maccabi Petah Tikva
2023/24,06/05/24,Monday,11591.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Beitar Jerusalem,FC Ashdod
2023/24,11/05/24,Saturday,25179.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Tel Aviv,FC Ashdod
2023/24,11/05/24,Saturday,11753.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Jerusalem,Beitar Jerusalem
2023/24,11/05/24,Saturday,2205.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Petah Tikva,Hapoel Petah Tikva
2023/24,11/05/24,Saturday,3600.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Maccabi Netanya,Hapoel Hadera
2023/24,18/05/24,Saturday,1100.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Hadera,Hapoel Tel Aviv
2023/24,18/05/24,Saturday,1620.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,FC Ashdod,Hapoel Jerusalem
2023/24,19/05/24,Sunday,948.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Hapoel Petah Tikva,Maccabi Netanya
2023/24,20/05/24,Monday,10500.0,Relegation Round,ligat_haal_2023_24_playoffs_attendance.csv,Beitar Jerusalem,Maccabi Petah Tikva
2024/25,18/09/24,Wednesday,18267.0,regular,ligat_haal_2024_2025_attendance.csv,Maccabi Tel Aviv,Hapoel Jerusalem
2024/25,24/08/24,Saturday,1700.0,regular,ligat_haal_2024_2025_attendance.csv,Hapoel Hadera,Hapoel Haifa
2024/25,24/08/24,Saturday,850.0,regular,ligat_haal_2024_2025_attendance.csv,Ihud Bnei Sakhnin,Maccabi Petah Tikva
2024/25,24/08/24,Saturday,1506.0,regular,ligat_haal_2024_2025_attendance.csv,Maccabi Bnei Reineh,Maccabi Netanya
2024/25,24/08/24,Saturday,26432.0,regular,ligat_haal_2024_2025_attendance.csv,Maccabi Haifa,Ironi Tiberias
2024/25,25/08/24,Sunday,17188.0,regular,ligat_haal_2024_2025_attendance.csv,Beitar Jerusalem,FC Ashdod
2024/25,26/08/24,Monday,1768.0,regular,ligat_haal_2024_2025_attendance.csv,Ironi Kiryat Shmona,Hapoel Beer Sheva
2024/25,01/09/24,Sunday,9505.0,regular,ligat_haal_2024_2025_attendance.csv,Maccabi Petah Tikva,Maccabi Tel Aviv
2024/25,31/08/24,Saturday,1286.0,regular,ligat_haal_2024_2025_attendance.csv,FC Ashdod,Ironi Kiryat Shmona
2024/25,31/08/24,Saturday,2570.0,regular,ligat_haal_2024_2025_attendance.csv,Hapoel Haifa,Maccabi Bnei Reineh
2024/25,31/08/24,Saturday,1580.0,regular,ligat_haal_2024_2025_attendance.csv,Hapoel Jerusalem,Hapoel Hadera
2024/25,31/08/24,Saturday,3752.0,regular,ligat_haal_2024_2025_attendance.csv,Ironi Tiberias,Beitar Jerusalem
2024/25,31/08/24,Saturday,11090.0,regular,ligat_haal_2024_2025_attendance.csv,Maccabi Netanya,Maccabi Haifa
2024/25,14/09/24,Saturday,2370.0,regular,ligat_haal_2024_2025_attendance.csv,Hapoel Haifa,Hapoel Jerusalem
2024/25,14/09/24,Saturday,1520.0,regular,ligat_haal_2024_2025_attendance.csv,Ihud Bnei Sakhnin,FC Ashdod
2024/25,14/09/24,Saturday,674.0,regular,ligat_haal_2024_2025_attendance.csv,Ironi Kiryat Shmona,Ironi Tiberias
2024/25,14/09/24,Saturday,3997.0,regular,ligat_haal_2024_2025_attendance.csv,Maccabi Bnei Reineh,Maccabi Haifa
2024/25,14/09/24,Saturday,25032.0,regular,ligat_haal_2024_2025_attendance.csv,Maccabi Tel Aviv,Hapoel Beer Sheva
2024/25,15/09/24,Sunday,13331.0,regular,ligat_haal_2024_2025_attendance.csv,Beitar Jerusalem,Maccabi Netanya
2024/25,16/09/24,Monday,978.0,regular,ligat_haal_2024_2025_attendance.csv,Hapoel Hadera,Maccabi Petah Tikva
2024/25,21/09/24,Saturday,8867.0,regular,ligat_haal_2024_2025_attendance.csv,Hapoel Beer Sheva,Hapoel Hadera
2024/25,21/09/24,Saturday,1887.0,regular,ligat_haal_2024_2025_attendance.csv,Hapoel Jerusalem,Maccabi Bnei Reineh
2024/25,21/09/24,Saturday,1008.0,regular,ligat_haal_2024_2025_attendance.csv,Ironi Tiberias,Ihud Bnei Sakhnin
2024/25,21/09/24,Saturday,4298.0,regular,ligat_haal_2024_2025_attendance.csv,Maccabi Netanya,Ironi Kiryat Shmona
2024/25,21/09/24,Saturday,1749.0,regular,ligat_haal_2024_2025_attendance.csv,Maccabi Petah Tikva,Hapoel Haifa
2024/25,22/09/24,Sunday,5149.0,regular,ligat_haal_2024_2025_attendance.csv,FC Ashdod,Maccabi Tel Aviv
2024/25,22/10/24,Tuesday,22000.0,regular,ligat_haal_2024_2025_attendance.csv,Beitar Jerusalem,Maccabi Haifa
2024/25,28/09/24,Saturday,1368.0,regular,ligat_haal_2024_2025_attendance.csv,Hapoel Jerusalem,Maccabi Petah Tikva
2024/25,29/09/24,Sunday,8765.0,regular,ligat_haal_2024_2025_attendance.csv,Hapoel Beer Sheva,Hapoel Haifa
2024/25,05/10/24,Saturday,8500.0,regular,ligat_haal_2024_2025_attendance.csv,Beitar Jerusalem,Ironi Kiryat Shmona
2024/25,05/10/24,Saturday,1722.0,regular,ligat_haal_2024_2025_attendance.csv,FC Ashdod,Hapoel Haifa
2024/25,06/10/24,Sunday,7510.0,regular,ligat_haal_2024_2025_attendance.csv,Hapoel Beer Sheva,Hapoel Jerusalem
2024/25,06/10/24,Sunday,1624.0,regular,ligat_haal_2024_2025_attendance.csv,Maccabi Netanya,Maccabi Tel Aviv
2024/25,19/10/24,Saturday,19880.0,regular,ligat_haal_2024_2025_attendance.csv,Maccabi Tel Aviv,Maccabi Haifa
2024/25,20/10/24,Sunday,1704.0,regular,ligat_haal_2024_2025_attendance.csv,Hapoel Jerusalem,FC Ashdod
2024/25,20/10/24,Sunday,1534.0,regular,ligat_haal_2024_2025_attendance.csv,Maccabi Petah Tikva,Hapoel Beer Sheva
2024/25,26/10/24,Saturday,1499.0,regular,ligat_haal_2024_2025_attendance.csv,FC Ashdod,Maccabi Petah Tikva
2024/25,26/10/24,Saturday,8923.0,regular,ligat_haal_2024_2025_attendance.csv,Hapoel Beer Sheva,Maccabi Bnei Reineh
2024/25,28/10/24,Monday,25000.0,regular,ligat_haal_2024_2025_attendance.csv,Beitar Jerusalem,Maccabi Tel Aviv
2024/25,28/10/24,Monday,9234.0,regular,ligat_haal_2024_2025_attendance.csv,Maccabi Haifa,Hapoel Hadera
